"","Moran.dist.class","Moran.local","p.value","Rownumber","run","Comparison.type","Yard.diff","Neighbor.dist","Num.nursery","Mimicry","Constraints","step","Run"
"213",6.16255036166579,0.688899022274952,0,3,17,"equal",0,3,4,TRUE,"off",99,15
"214",8.22757030633211,0.555925913400084,0,4,17,"equal",0,3,4,TRUE,"off",99,15
"215",10.2925902509984,0.405928411067759,0,5,17,"equal",0,3,4,TRUE,"off",99,15
"216",12.3576101956647,0.265099117912533,0,6,17,"equal",0,3,4,TRUE,"off",99,15
"217",14.4226301403311,0.138488710673475,0,7,17,"equal",0,3,4,TRUE,"off",99,15
"218",16.4876500849974,0.0332435740627202,1.76004708798932e-213,8,17,"equal",0,3,4,TRUE,"off",99,15
"219",18.5526700296637,-0.0399118672514516,1,9,17,"equal",0,3,4,TRUE,"off",99,15
"220",20.61768997433,-0.0903911505243177,1,10,17,"equal",0,3,4,TRUE,"off",99,15
"221",22.6827099189963,-0.116607667071027,1,11,17,"equal",0,3,4,TRUE,"off",99,15
"222",24.7477298636626,-0.128142819623749,1,12,17,"equal",0,3,4,TRUE,"off",99,15
"223",26.812749808329,-0.122065310508753,1,13,17,"equal",0,3,4,TRUE,"off",99,15
"224",28.8777697529953,-0.121205308469178,1,14,17,"equal",0,3,4,TRUE,"off",99,15
"225",30.9427896976616,-0.113911078321477,1,15,17,"equal",0,3,4,TRUE,"off",99,15
"226",2.03250997233316,0.932377469092014,0,1,18,"equal",0,3,4,TRUE,"off",99,16
"227",4.09753041699947,0.856771759265316,0,2,18,"equal",0,3,4,TRUE,"off",99,16
"228",6.16255036166579,0.777113318569787,0,3,18,"equal",0,3,4,TRUE,"off",99,16
"229",8.22757030633211,0.685420445743233,0,4,18,"equal",0,3,4,TRUE,"off",99,16
"230",10.2925902509984,0.585400004725737,0,5,18,"equal",0,3,4,TRUE,"off",99,16
"231",12.3576101956647,0.489050423469949,0,6,18,"equal",0,3,4,TRUE,"off",99,16
"232",14.4226301403311,0.393349431981205,0,7,18,"equal",0,3,4,TRUE,"off",99,16
"233",16.4876500849974,0.291027161564268,0,8,18,"equal",0,3,4,TRUE,"off",99,16
"234",18.5526700296637,0.189203304489261,0,9,18,"equal",0,3,4,TRUE,"off",99,16
"235",20.61768997433,0.0896780971818337,0,10,18,"equal",0,3,4,TRUE,"off",99,16
"236",22.6827099189963,-0.00554676460314444,0.999999976959946,11,18,"equal",0,3,4,TRUE,"off",99,16
"237",24.7477298636626,-0.0858415295115143,1,12,18,"equal",0,3,4,TRUE,"off",99,16
"238",26.812749808329,-0.146576163995574,1,13,18,"equal",0,3,4,TRUE,"off",99,16
"239",28.8777697529953,-0.196118245607998,1,14,18,"equal",0,3,4,TRUE,"off",99,16
"240",30.9427896976616,-0.226625783261662,1,15,18,"equal",0,3,4,TRUE,"off",99,16
"241",2.03250997233316,0.882892117562126,0,1,19,"equal",0,3,4,TRUE,"off",99,17
"242",4.09753041699947,0.759436345018187,0,2,19,"equal",0,3,4,TRUE,"off",99,17
"243",6.16255036166579,0.644615200971686,0,3,19,"equal",0,3,4,TRUE,"off",99,17
"244",8.22757030633211,0.527698043843161,0,4,19,"equal",0,3,4,TRUE,"off",99,17
"245",10.2925902509984,0.406039618480549,0,5,19,"equal",0,3,4,TRUE,"off",99,17
"246",12.3576101956647,0.299241317337656,0,6,19,"equal",0,3,4,TRUE,"off",99,17
"247",14.4226301403311,0.2146402764988,0,7,19,"equal",0,3,4,TRUE,"off",99,17
"248",16.4876500849974,0.157031004643331,0,8,19,"equal",0,3,4,TRUE,"off",99,17
"249",18.5526700296637,0.116770345394655,0,9,19,"equal",0,3,4,TRUE,"off",99,17
"250",20.61768997433,0.0905449057612705,0,10,19,"equal",0,3,4,TRUE,"off",99,17
"251",22.6827099189963,0.0736219503090358,0,11,19,"equal",0,3,4,TRUE,"off",99,17
"252",24.7477298636626,0.0659704176452641,0,12,19,"equal",0,3,4,TRUE,"off",99,17
"253",26.812749808329,0.0593517696674142,0,13,19,"equal",0,3,4,TRUE,"off",99,17
"254",28.8777697529953,0.05992743210723,0,14,19,"equal",0,3,4,TRUE,"off",99,17
"255",30.9427896976616,0.0609121903663388,0,15,19,"equal",0,3,4,TRUE,"off",99,17
"256",2.03250997233316,0.880223834788789,0,1,20,"equal",0,3,4,TRUE,"off",99,18
"257",4.09753041699947,0.75512919862407,0,2,20,"equal",0,3,4,TRUE,"off",99,18
"258",6.16255036166579,0.642565065547804,0,3,20,"equal",0,3,4,TRUE,"off",99,18
"259",8.22757030633211,0.529150378295786,0,4,20,"equal",0,3,4,TRUE,"off",99,18
"260",10.2925902509984,0.411971658661741,0,5,20,"equal",0,3,4,TRUE,"off",99,18
"261",12.3576101956647,0.30540982680187,0,6,20,"equal",0,3,4,TRUE,"off",99,18
"262",14.4226301403311,0.209311060941941,0,7,20,"equal",0,3,4,TRUE,"off",99,18
"263",16.4876500849974,0.133942747957669,0,8,20,"equal",0,3,4,TRUE,"off",99,18
"264",18.5526700296637,0.0874440551038669,0,9,20,"equal",0,3,4,TRUE,"off",99,18
"265",20.61768997433,0.0587061846124349,0,10,20,"equal",0,3,4,TRUE,"off",99,18
"266",22.6827099189963,0.0417967077785457,0,11,20,"equal",0,3,4,TRUE,"off",99,18
"267",24.7477298636626,0.0349801455377912,4.21927658296614e-297,12,20,"equal",0,3,4,TRUE,"off",99,18
"268",26.812749808329,0.0307488782223192,3.11920635299117e-242,13,20,"equal",0,3,4,TRUE,"off",99,18
"269",28.8777697529953,0.028610780436424,3.80603617365422e-216,14,20,"equal",0,3,4,TRUE,"off",99,18
"270",30.9427896976616,0.0235629293420785,6.82037469602975e-157,15,20,"equal",0,3,4,TRUE,"off",99,18
"271",2.03250997233316,0.915196982678363,0,1,21,"equal",0,3,9,TRUE,"off",99,19
"272",4.09753041699947,0.824745831518429,0,2,21,"equal",0,3,9,TRUE,"off",99,19
"273",6.16255036166579,0.739977751016339,0,3,21,"equal",0,3,9,TRUE,"off",99,19
"274",8.22757030633211,0.649489349949202,0,4,21,"equal",0,3,9,TRUE,"off",99,19
"275",10.2925902509984,0.552921548206171,0,5,21,"equal",0,3,9,TRUE,"off",99,19
"276",12.3576101956647,0.46678148862938,0,6,21,"equal",0,3,9,TRUE,"off",99,19
"277",14.4226301403311,0.391421226552592,0,7,21,"equal",0,3,9,TRUE,"off",99,19
"278",16.4876500849974,0.327719379627145,0,8,21,"equal",0,3,9,TRUE,"off",99,19
"279",18.5526700296637,0.271640737518927,0,9,21,"equal",0,3,9,TRUE,"off",99,19
"280",20.61768997433,0.21873676612634,0,10,21,"equal",0,3,9,TRUE,"off",99,19
"281",22.6827099189963,0.167244437244556,0,11,21,"equal",0,3,9,TRUE,"off",99,19
"282",24.7477298636626,0.122872145591236,0,12,21,"equal",0,3,9,TRUE,"off",99,19
"283",26.812749808329,0.0787710361988273,0,13,21,"equal",0,3,9,TRUE,"off",99,19
"284",28.8777697529953,0.0404650754999094,0,14,21,"equal",0,3,9,TRUE,"off",99,19
"285",30.9427896976616,0.00648914639755573,5.74806540449845e-14,15,21,"equal",0,3,9,TRUE,"off",99,19
"286",2.03250997233316,0.817017211492342,0,1,22,"equal",0,3,9,TRUE,"off",99,20
"287",4.09753041699947,0.620591106970908,0,2,22,"equal",0,3,9,TRUE,"off",99,20
"288",6.16255036166579,0.451290693762386,0,3,22,"equal",0,3,9,TRUE,"off",99,20
"289",8.22757030633211,0.286849623847996,0,4,22,"equal",0,3,9,TRUE,"off",99,20
"290",10.2925902509984,0.140674350539871,0,5,22,"equal",0,3,9,TRUE,"off",99,20
"291",12.3576101956647,0.0416245470767569,4.24116306735377e-249,6,22,"equal",0,3,9,TRUE,"off",99,20
"292",14.4226301403311,-0.010860256040722,1,7,22,"equal",0,3,9,TRUE,"off",99,20
"293",16.4876500849974,-0.0194548433607389,1,8,22,"equal",0,3,9,TRUE,"off",99,20
"294",18.5526700296637,-0.00209563206972298,0.968244127222856,9,22,"equal",0,3,9,TRUE,"off",99,20
"295",20.61768997433,0.0254455983624055,4.00018542579368e-148,10,22,"equal",0,3,9,TRUE,"off",99,20
"296",22.6827099189963,0.0561055549398157,0,11,22,"equal",0,3,9,TRUE,"off",99,20
"297",24.7477298636626,0.0758283000797369,0,12,22,"equal",0,3,9,TRUE,"off",99,20
"298",26.812749808329,0.101045802407992,0,13,22,"equal",0,3,9,TRUE,"off",99,20
"299",28.8777697529953,0.0939838103341503,0,14,22,"equal",0,3,9,TRUE,"off",99,20
"300",30.9427896976616,0.0798070805554828,0,15,22,"equal",0,3,9,TRUE,"off",99,20
"301",2.03250997233316,0.869693220295114,0,1,23,"equal",0,3,9,TRUE,"off",99,21
"302",4.09753041699947,0.723061730024968,0,2,23,"equal",0,3,9,TRUE,"off",99,21
"303",6.16255036166579,0.579183898488554,0,3,23,"equal",0,3,9,TRUE,"off",99,21
"304",8.22757030633211,0.441236727805912,0,4,23,"equal",0,3,9,TRUE,"off",99,21
"305",10.2925902509984,0.315678092564573,0,5,23,"equal",0,3,9,TRUE,"off",99,21
"306",12.3576101956647,0.213334897099006,0,6,23,"equal",0,3,9,TRUE,"off",99,21
"307",14.4226301403311,0.123114403913195,0,7,23,"equal",0,3,9,TRUE,"off",99,21
"308",16.4876500849974,0.0580514942126849,0,8,23,"equal",0,3,9,TRUE,"off",99,21
"309",18.5526700296637,0.0198081825562931,1.91449520621174e-76,9,23,"equal",0,3,9,TRUE,"off",99,21
"310",20.61768997433,0.00219911488113984,0.0100230684320293,10,23,"equal",0,3,9,TRUE,"off",99,21
"311",22.6827099189963,-0.00220355961796345,0.982667916013736,11,23,"equal",0,3,9,TRUE,"off",99,21
"312",24.7477298636626,-0.00481025446574018,0.999999622654632,12,23,"equal",0,3,9,TRUE,"off",99,21
"313",26.812749808329,-0.0198897899220462,1,13,23,"equal",0,3,9,TRUE,"off",99,21
"314",28.8777697529953,-0.0393558202715865,1,14,23,"equal",0,3,9,TRUE,"off",99,21
"315",30.9427896976616,-0.0608932779416468,1,15,23,"equal",0,3,9,TRUE,"off",99,21
"316",2.03250997233316,0.923177691028378,0,1,24,"equal",0,3,9,TRUE,"off",88,22
"317",4.09753041699947,0.84361380082468,0,2,24,"equal",0,3,9,TRUE,"off",88,22
"318",6.16255036166579,0.770398144958626,0,3,24,"equal",0,3,9,TRUE,"off",88,22
"319",8.22757030633211,0.698569892655771,0,4,24,"equal",0,3,9,TRUE,"off",88,22
"320",10.2925902509984,0.630266818804437,0,5,24,"equal",0,3,9,TRUE,"off",88,22
"321",12.3576101956647,0.572748974571808,0,6,24,"equal",0,3,9,TRUE,"off",88,22
"322",14.4226301403311,0.526562826590482,0,7,24,"equal",0,3,9,TRUE,"off",88,22
"323",16.4876500849974,0.490173244827485,0,8,24,"equal",0,3,9,TRUE,"off",88,22
"324",18.5526700296637,0.457864264762767,0,9,24,"equal",0,3,9,TRUE,"off",88,22
"325",20.61768997433,0.421121759259013,0,10,24,"equal",0,3,9,TRUE,"off",88,22
"326",22.6827099189963,0.377857528412713,0,11,24,"equal",0,3,9,TRUE,"off",88,22
"327",24.7477298636626,0.329590163143514,0,12,24,"equal",0,3,9,TRUE,"off",88,22
"328",26.812749808329,0.276696139626563,0,13,24,"equal",0,3,9,TRUE,"off",88,22
"329",28.8777697529953,0.223139548971788,0,14,24,"equal",0,3,9,TRUE,"off",88,22
"330",30.9427896976616,0.17343123111805,0,15,24,"equal",0,3,9,TRUE,"off",88,22
"331",2.03250997233316,0.908607430755705,0,1,25,"equal",0,3,9,TRUE,"off",99,23
"332",4.09753041699947,0.803778731294444,0,2,25,"equal",0,3,9,TRUE,"off",99,23
"333",6.16255036166579,0.691093980221569,0,3,25,"equal",0,3,9,TRUE,"off",99,23
"334",8.22757030633211,0.573762867179533,0,4,25,"equal",0,3,9,TRUE,"off",99,23
"335",10.2925902509984,0.454549830561666,0,5,25,"equal",0,3,9,TRUE,"off",99,23
"336",12.3576101956647,0.34793318753426,0,6,25,"equal",0,3,9,TRUE,"off",99,23
"337",14.4226301403311,0.248390022196795,0,7,25,"equal",0,3,9,TRUE,"off",99,23
"338",16.4876500849974,0.160863767649787,0,8,25,"equal",0,3,9,TRUE,"off",99,23
"339",18.5526700296637,0.0927671874073498,0,9,25,"equal",0,3,9,TRUE,"off",99,23
"340",20.61768997433,0.0359109002341343,3.36046041192002e-291,10,25,"equal",0,3,9,TRUE,"off",99,23
"341",22.6827099189963,-0.0127165327710488,1,11,25,"equal",0,3,9,TRUE,"off",99,23
"342",24.7477298636626,-0.0547309116722652,1,12,25,"equal",0,3,9,TRUE,"off",99,23
"343",26.812749808329,-0.0848383720546822,1,13,25,"equal",0,3,9,TRUE,"off",99,23
"344",28.8777697529953,-0.111165292794328,1,14,25,"equal",0,3,9,TRUE,"off",99,23
"345",30.9427896976616,-0.121653759882709,1,15,25,"equal",0,3,9,TRUE,"off",99,23
"346",2.03250997233316,0.942133841548582,0,1,26,"equal",0,3,9,TRUE,"off",99,24
"347",4.09753041699947,0.877051319721716,0,2,26,"equal",0,3,9,TRUE,"off",99,24
"348",6.16255036166579,0.816433522861544,0,3,26,"equal",0,3,9,TRUE,"off",99,24
"349",8.22757030633211,0.754579280420457,0,4,26,"equal",0,3,9,TRUE,"off",99,24
"350",10.2925902509984,0.68742525693223,0,5,26,"equal",0,3,9,TRUE,"off",99,24
"351",12.3576101956647,0.621484101499611,0,6,26,"equal",0,3,9,TRUE,"off",99,24
"352",14.4226301403311,0.55377893693316,0,7,26,"equal",0,3,9,TRUE,"off",99,24
"353",16.4876500849974,0.485296328241009,0,8,26,"equal",0,3,9,TRUE,"off",99,24
"354",18.5526700296637,0.423332385477313,0,9,26,"equal",0,3,9,TRUE,"off",99,24
"355",20.61768997433,0.364217417731612,0,10,26,"equal",0,3,9,TRUE,"off",99,24
"356",22.6827099189963,0.308478071094606,0,11,26,"equal",0,3,9,TRUE,"off",99,24
"357",24.7477298636626,0.255759059664731,0,12,26,"equal",0,3,9,TRUE,"off",99,24
"358",26.812749808329,0.206428086209447,0,13,26,"equal",0,3,9,TRUE,"off",99,24
"359",28.8777697529953,0.156484582367645,0,14,26,"equal",0,3,9,TRUE,"off",99,24
"360",30.9427896976616,0.119667558270963,0,15,26,"equal",0,3,9,TRUE,"off",99,24
"361",2.03250997233316,0.900774262739175,0,1,27,"equal",0,3,9,TRUE,"off",99,25
"362",4.09753041699947,0.793767847676257,0,2,27,"equal",0,3,9,TRUE,"off",99,25
"363",6.16255036166579,0.690930530055467,0,3,27,"equal",0,3,9,TRUE,"off",99,25
"364",8.22757030633211,0.577098470530064,0,4,27,"equal",0,3,9,TRUE,"off",99,25
"365",10.2925902509984,0.450146760730224,0,5,27,"equal",0,3,9,TRUE,"off",99,25
"366",12.3576101956647,0.335758231064562,0,6,27,"equal",0,3,9,TRUE,"off",99,25
"367",14.4226301403311,0.229826950248159,0,7,27,"equal",0,3,9,TRUE,"off",99,25
"368",16.4876500849974,0.132422079936189,0,8,27,"equal",0,3,9,TRUE,"off",99,25
"369",18.5526700296637,0.0519377081120495,0,9,27,"equal",0,3,9,TRUE,"off",99,25
"370",20.61768997433,-0.0140896485533574,1,10,27,"equal",0,3,9,TRUE,"off",99,25
"371",22.6827099189963,-0.0662637948562506,1,11,27,"equal",0,3,9,TRUE,"off",99,25
"372",24.7477298636626,-0.103891665490509,1,12,27,"equal",0,3,9,TRUE,"off",99,25
"373",26.812749808329,-0.121997860916057,1,13,27,"equal",0,3,9,TRUE,"off",99,25
"374",28.8777697529953,-0.13239352500241,1,14,27,"equal",0,3,9,TRUE,"off",99,25
"375",30.9427896976616,-0.127491612680263,1,15,27,"equal",0,3,9,TRUE,"off",99,25
"376",2.03250997233316,0.905158960022775,0,1,28,"equal",0,3,9,TRUE,"off",99,26
"377",4.09753041699947,0.794641636649616,0,2,28,"equal",0,3,9,TRUE,"off",99,26
"378",6.16255036166579,0.682584866413643,0,3,28,"equal",0,3,9,TRUE,"off",99,26
"379",8.22757030633211,0.560275741796401,0,4,28,"equal",0,3,9,TRUE,"off",99,26
"380",10.2925902509984,0.430307861985778,0,5,28,"equal",0,3,9,TRUE,"off",99,26
"381",12.3576101956647,0.312666062747586,0,6,28,"equal",0,3,9,TRUE,"off",99,26
"382",14.4226301403311,0.203481340952319,0,7,28,"equal",0,3,9,TRUE,"off",99,26
"383",16.4876500849974,0.10841656174903,0,8,28,"equal",0,3,9,TRUE,"off",99,26
"384",18.5526700296637,0.0393055280234294,8.51936137277097e-293,9,28,"equal",0,3,9,TRUE,"off",99,26
"385",20.61768997433,-0.0072041876008598,0.999999999999684,10,28,"equal",0,3,9,TRUE,"off",99,26
"386",22.6827099189963,-0.0329995843913571,1,11,28,"equal",0,3,9,TRUE,"off",99,26
"387",24.7477298636626,-0.0424489535537714,1,12,28,"equal",0,3,9,TRUE,"off",99,26
"388",26.812749808329,-0.0413682108501591,1,13,28,"equal",0,3,9,TRUE,"off",99,26
"389",28.8777697529953,-0.0311769145624958,1,14,28,"equal",0,3,9,TRUE,"off",99,26
"390",30.9427896976616,-0.027536682672456,1,15,28,"equal",0,3,9,TRUE,"off",99,26
"391",2.03250997233316,0.886276890668088,0,1,29,"equal",0,3,9,TRUE,"off",99,27
"392",4.09753041699947,0.767082643510663,0,2,29,"equal",0,3,9,TRUE,"off",99,27
"393",6.16255036166579,0.659406683850005,0,3,29,"equal",0,3,9,TRUE,"off",99,27
"394",8.22757030633211,0.553286368951402,0,4,29,"equal",0,3,9,TRUE,"off",99,27
"395",10.2925902509984,0.449564957771026,0,5,29,"equal",0,3,9,TRUE,"off",99,27
"396",12.3576101956647,0.371928427815558,0,6,29,"equal",0,3,9,TRUE,"off",99,27
"397",14.4226301403311,0.314654287413088,0,7,29,"equal",0,3,9,TRUE,"off",99,27
"398",16.4876500849974,0.274633177665433,0,8,29,"equal",0,3,9,TRUE,"off",99,27
"399",18.5526700296637,0.251782865295945,0,9,29,"equal",0,3,9,TRUE,"off",99,27
"400",20.61768997433,0.234070974597789,0,10,29,"equal",0,3,9,TRUE,"off",99,27
"401",22.6827099189963,0.215122271220806,0,11,29,"equal",0,3,9,TRUE,"off",99,27
"402",24.7477298636626,0.192717935175487,0,12,29,"equal",0,3,9,TRUE,"off",99,27
"403",26.812749808329,0.163219225496492,0,13,29,"equal",0,3,9,TRUE,"off",99,27
"404",28.8777697529953,0.134040061947687,0,14,29,"equal",0,3,9,TRUE,"off",99,27
"405",30.9427896976616,0.0985844947635963,0,15,29,"equal",0,3,9,TRUE,"off",99,27
"406",2.03250997233316,0.888480732798576,0,1,30,"equal",0,3,9,TRUE,"off",99,28
"407",4.09753041699947,0.769482672991099,0,2,30,"equal",0,3,9,TRUE,"off",99,28
"408",6.16255036166579,0.661154723340863,0,3,30,"equal",0,3,9,TRUE,"off",99,28
"409",8.22757030633211,0.559606241685051,0,4,30,"equal",0,3,9,TRUE,"off",99,28
"410",10.2925902509984,0.460805494002734,0,5,30,"equal",0,3,9,TRUE,"off",99,28
"411",12.3576101956647,0.37319519725665,0,6,30,"equal",0,3,9,TRUE,"off",99,28
"412",14.4226301403311,0.293926160442504,0,7,30,"equal",0,3,9,TRUE,"off",99,28
"413",16.4876500849974,0.224991832952042,0,8,30,"equal",0,3,9,TRUE,"off",99,28
"414",18.5526700296637,0.178187517637277,0,9,30,"equal",0,3,9,TRUE,"off",99,28
"415",20.61768997433,0.147799648656611,0,10,30,"equal",0,3,9,TRUE,"off",99,28
"416",22.6827099189963,0.128649077404854,0,11,30,"equal",0,3,9,TRUE,"off",99,28
"417",24.7477298636626,0.115941392719361,0,12,30,"equal",0,3,9,TRUE,"off",99,28
"418",26.812749808329,0.108059446570497,0,13,30,"equal",0,3,9,TRUE,"off",99,28
"419",28.8777697529953,0.0957400713068245,0,14,30,"equal",0,3,9,TRUE,"off",99,28
"420",30.9427896976616,0.0852110225241032,0,15,30,"equal",0,3,9,TRUE,"off",99,28
